word,total_freq,occur_freq,std,cv
发刊词,10,6,0.1260641264165925,18.98525743833883
排骨,10,6,0.1260641264165925,18.98525743833883
毒品,10,5,0.1260641264165925,18.98525743833883
和弦,10,6,0.1260641264165925,18.98525743833883
代号,10,6,0.1260641264165925,18.98525743833883
会诊,10,5,0.1260641264165925,18.98525743833883
百味,10,6,0.1260641264165925,18.98525743833883
过敏,10,5,0.1260641264165925,18.98525743833883
边城,10,6,0.1260641264165925,18.98525743833883
神社,10,5,0.1260641264165925,18.98525743833883
佳节,10,6,0.1260641264165925,18.98525743833883
幻象,10,6,0.1260641264165925,18.98525743833883
降价,10,6,0.1260641264165925,18.98525743833883
玉米面,10,6,0.1260641264165925,18.98525743833883
中轴线,10,6,0.1260641264165925,18.98525743833883
祭祀,10,6,0.1260641264165925,18.98525743833883
教习,10,5,0.1260641264165925,18.98525743833883
疤痕,10,6,0.1260641264165925,18.98525743833883
男排,10,6,0.1260641264165925,18.98525743833883
暴风雨,10,6,0.1260641264165925,18.98525743833883
殷,11,6,0.13857473787721675,18.972141385735313
果肉,11,5,0.13857473787721675,18.972141385735313
鬼魂,11,5,0.13857473787721675,18.972141385735313
理事长,11,6,0.13857473787721675,18.972141385735313
下游,11,6,0.13857473787721675,18.972141385735313
洗涤,11,6,0.13857473787721675,18.972141385735313
嘉,11,6,0.13857473787721675,18.972141385735313
山楂,11,5,0.13857473787721675,18.972141385735313
徐,44,16,0.5542989515088669,18.97214138573531
依恋,24,12,0.3022904264323766,18.96872425863163
昌平,60,21,0.7546269677090465,18.941136889497066
国家队,17,7,0.21375057905471276,18.935786591552787
泳池,17,7,0.21375057905471273,18.935786591552787
通识,57,26,0.7163628387818315,18.927060266762073
古籍,162,19,2.0359605257477953,18.92689229491469
长袍,25,8,0.31410510053674123,18.921691256333293
西楼,42,15,0.5273582242831714,18.90955918501086
快递,240,34,3.0127829682609346,18.905213125837363
许秋汉,29,5,0.3629976705271666,18.85084454530734
老楼,74,30,0.9256431947132877,18.83808988159745
译文,12,7,0.15004289442050237,18.830383249773046
植被,12,7,0.15004289442050237,18.830383249773046
共产党人,12,7,0.15004289442050237,18.830383249773046
低估,12,7,0.15004289442050237,18.830383249773046
街舞,12,7,0.15004289442050237,18.830383249773046
音量,24,13,0.30008578884100473,18.830383249773046
中国队,12,5,0.15004289442050237,18.830383249773046
端午节,12,7,0.15004289442050237,18.830383249773046
穷人,12,7,0.15004289442050237,18.830383249773046
获奖者,24,8,0.30008578884100473,18.830383249773046
地下党,12,7,0.15004289442050234,18.830383249773043
祭拜,12,7,0.15004289442050234,18.830383249773043
辩论,142,33,1.7745827726861225,18.820575039896482
学联,15,7,0.1873322137446785,18.808154259965722
安检,15,7,0.18733221374467846,18.80815425996572
公祭,22,7,0.2747431721856202,18.80741896870655
京报,22,12,0.27474317218562017,18.807418968706546
奥斯卡,22,8,0.2747431721856201,18.807418968706543
屈,19,8,0.23723771729026571,18.804210644165273
资本家,19,7,0.2372377172902657,18.80421064416527
提名,25,10,0.31198396262445344,18.793913908497075
文言文,20,7,0.24948072997402926,18.785898967044403
下放,14,8,0.17452240638512095,18.773624572570867
拉美,14,8,0.17452240638512095,18.773624572570867
歌舞,14,8,0.17452240638512095,18.773624572570867
源,28,10,0.34904481277024185,18.773624572570863
警官,14,6,0.17452240638512093,18.773624572570863
诅咒,14,8,0.17452240638512093,18.773624572570863
应征,9,5,0.11216277519926068,18.768571050009623
画面感,9,5,0.11216277519926068,18.768571050009623
数理,9,5,0.11216277519926068,18.768571050009623
八路军,9,5,0.11216277519926068,18.768571050009623
制裁,9,5,0.11216277519926068,18.768571050009623
胡萝卜,9,5,0.1121627751992607,18.768571050009623
宗教信仰,9,5,0.1121627751992607,18.768571050009623
特警,9,5,0.11216277519926068,18.768571050009623
耕地,9,5,0.11216277519926068,18.768571050009623
条目,9,5,0.1121627751992607,18.768571050009623
学籍,18,10,0.2243255503985214,18.768571050009623
疯子,27,11,0.3364883255977821,18.768571050009623
极权,9,5,0.11216277519926068,18.768571050009623
导游,27,13,0.336488325597782,18.76857105000962
糖葫芦,164,42,2.043377663997526,18.76418757305045
肿瘤,16,6,0.19931824919533206,18.760830205510633
麦子,16,9,0.19931824919533206,18.760830205510633
售票,32,12,0.39863649839066406,18.76083020551063
知青,16,9,0.19931824919533203,18.76083020551063
朱光潜,16,9,0.19931824919533203,18.76083020551063
樱花,16,9,0.19931824919533203,18.76083020551063
胖子,34,8,0.4228157712761908,18.728251515939508
刑法,23,9,0.2853770581620774,18.68599346052559
厦门,42,14,0.5210245584206178,18.682452023367865
阿卡,56,10,0.6942744704321865,18.671024151265584
三宝,25,11,0.3098483043144119,18.665261851900173
遇难者,17,8,0.21062119740872487,18.65856019397292
巴金,17,8,0.21062119740872481,18.658560193972914
喵,82,12,1.0150053456191803,18.641439640274214
画册,13,6,0.16069194296605754,18.615543546683284
镇里,13,6,0.16069194296605754,18.615543546683284
灾区,13,6,0.16069194296605752,18.61554354668328
班车,13,6,0.16069194296605752,18.61554354668328
左翼,13,7,0.16069194296605752,18.61554354668328
分级,13,7,0.16069194296605752,18.61554354668328
英语课,26,9,0.32138388593211503,18.61554354668328
影城,13,6,0.1606919429660575,18.615543546683277
林家,13,6,0.1606919429660575,18.615543546683277
篮球,42,18,0.5159016432267297,18.498758921415593
林毅夫,26,10,0.31931110360976606,18.495481616781067
张国荣,38,9,0.4660030155807409,18.46843530169989
复试,15,6,0.18375346815269072,18.44884820253015
荒原,30,12,0.36750693630538145,18.44884820253015
门诊,15,5,0.18375346815269072,18.44884820253015
粑,15,6,0.18375346815269072,18.44884820253015
贸易,15,7,0.18375346815269075,18.44884820253015
心理咨询,15,8,0.18375346815269075,18.44884820253015
饭票,16,7,0.19595852421865326,18.44459609208074
缘份,16,10,0.19595852421865326,18.44459609208074
辛辣,16,10,0.19595852421865326,18.44459609208074
北医三院,16,8,0.19595852421865326,18.44459609208074
中产阶级,16,7,0.19595852421865323,18.444596092080737
长假,27,14,0.330515248541696,18.43540608532571
疏散,27,13,0.330515248541696,18.43540608532571
学堂,119,35,1.4562219271672732,18.429161532049694
暖气,67,32,0.8181292657988147,18.38959215362709
杨振宁,33,8,0.40274365521126987,18.37975590145977
首富,17,5,0.20744461320927352,18.377152205480346
编目,17,6,0.20744461320927346,18.377152205480343
经文,17,9,0.20744461320927343,18.37715220548034
李瑞,14,6,0.17067527378654865,18.359783023038734
车库,35,9,0.4266881844663716,18.35978302303873
多有,14,9,0.17067527378654862,18.35978302303873
水晶球,14,9,0.1706752737865486,18.359783023038727
静脉,19,7,0.23157221769550873,18.355145255233484
飞行员,36,12,0.43816853094216895,18.330050211080735
阁,11,6,0.1336971829523695,18.304359775115316
抓捕,11,6,0.1336971829523695,18.304359775115316
朋克,11,5,0.1336971829523695,18.304359775115316
自动化,11,6,0.1336971829523695,18.304359775115316
竞标,11,6,0.1336971829523695,18.304359775115316
长青,11,5,0.1336971829523695,18.304359775115316
法兰西,11,6,0.1336971829523695,18.304359775115316
斗篷,11,6,0.1336971829523695,18.304359775115316
曹宅,11,6,0.1336971829523695,18.304359775115316
书堆,11,6,0.1336971829523695,18.304359775115316
协和,11,5,0.1336971829523695,18.304359775115316
人权,11,6,0.1336971829523695,18.304359775115316
综艺,11,6,0.1336971829523695,18.304359775115316
画师,11,6,0.1336971829523695,18.304359775115316
分馆,22,10,0.2673943659047389,18.304359775115312
提案,47,16,0.5701361644700843,18.268618376424403
死难者,12,6,0.14555015945625774,18.266545011760346
幺,12,6,0.14555015945625774,18.266545011760346
革命烈士,12,6,0.14555015945625774,18.266545011760346
卫,12,5,0.14555015945625774,18.266545011760346
北京大学第三医院,12,5,0.14555015945625774,18.266545011760346
杨树,18,7,0.21832523918438662,18.266545011760346
风扇,12,8,0.1455501594562577,18.266545011760343
上司,18,9,0.21832523918438657,18.266545011760343
建军,18,7,0.21832523918438657,18.266545011760343
水晶,12,8,0.1455501594562577,18.266545011760343
无罪,12,8,0.1455501594562577,18.266545011760343
张一甲,12,6,0.1455501594562577,18.266545011760343
豪,28,9,0.3393997275781366,18.254856776166918
南墙,31,12,0.3755137125771148,18.242698423907576
污染物,23,7,0.2783091834277515,18.22320131487799
语言学,81,16,0.9800952017255425,18.222510787637866
纪念册,10,7,0.12068199004341389,18.174707700538132
露台,10,7,0.12068199004341389,18.174707700538132
建馆,10,7,0.12068199004341389,18.174707700538132
油墨,10,6,0.12068199004341389,18.174707700538132
术后,10,7,0.12068199004341389,18.174707700538132
合租,10,7,0.12068199004341389,18.174707700538132
执勤,10,7,0.12068199004341389,18.174707700538132
当人,10,7,0.12068199004341389,18.174707700538132
接轨,10,7,0.12068199004341389,18.174707700538132
美德,10,7,0.12068199004341389,18.174707700538132
陶片,10,7,0.12068199004341389,18.174707700538132
盲从,10,6,0.12068199004341389,18.174707700538132
海军,10,7,0.12068199004341389,18.174707700538132
催化剂,10,7,0.12068199004341389,18.174707700538132
思乡,10,7,0.12068199004341389,18.174707700538132
多功能厅,10,7,0.12068199004341387,18.17470770053813
六次,10,7,0.12068199004341387,18.17470770053813
浑浊,10,7,0.12068199004341387,18.17470770053813
四十岁,10,6,0.12068199004341387,18.17470770053813
脉,10,7,0.12068199004341387,18.17470770053813
片尾曲,10,7,0.12068199004341387,18.17470770053813
新修,10,7,0.12068199004341387,18.17470770053813
同好,10,5,0.12068199004341387,18.17470770053813
社群,10,7,0.12068199004341387,18.17470770053813
开演,10,7,0.12068199004341387,18.17470770053813
冬,10,6,0.12068199004341387,18.17470770053813
台湾人,10,7,0.12068199004341387,18.17470770053813
藤蔓,10,7,0.12068199004341387,18.17470770053813
报刊杂志,10,6,0.12068199004341387,18.17470770053813
金岳霖,10,6,0.12068199004341387,18.17470770053813
流氓,10,7,0.12068199004341387,18.17470770053813
耕,10,7,0.12068199004341387,18.17470770053813
胸腔,10,6,0.12068199004341387,18.17470770053813
无数代,10,5,0.12068199004341387,18.17470770053813
昆明市,10,6,0.12068199004341387,18.17470770053813
副馆长,10,7,0.12068199004341387,18.17470770053813
近视,10,7,0.12068199004341387,18.17470770053813
人造,10,7,0.12068199004341387,18.17470770053813
偷拍,10,7,0.12068199004341387,18.17470770053813
关涉,10,6,0.12068199004341386,18.174707700538125
皇后,37,12,0.4463895069733723,18.16925939194321
总理,115,38,1.3867659597142357,18.160604655040338
珠峰,22,8,0.2648994633238381,18.133572352986373
膜,22,9,0.264899463323838,18.133572352986366
谦,13,7,0.1565052052995897,18.13052609086016
男主人,13,7,0.1565052052995897,18.13052609086016
乘火车,13,7,0.1565052052995897,18.13052609086016
献,13,7,0.15650520529958967,18.130526090860158
伪,26,11,0.31301041059917933,18.130526090860158
著作权法,13,6,0.15650520529958967,18.130526090860158
超人,13,7,0.15650520529958967,18.130526090860158
修德,13,7,0.15650520529958967,18.130526090860158
水塘,13,7,0.15650520529958967,18.130526090860158
麻雀,13,7,0.15650520529958964,18.130526090860155
对讲机,13,7,0.15650520529958964,18.130526090860155
少年时代,19,10,0.2286868399363551,18.126441102323728
浓度,24,7,0.2888102740946524,18.122844699439437
小分队,32,12,0.38508036545953644,18.122844699439437
主修,16,7,0.19254018272976822,18.122844699439437
占用,61,23,0.7336211630907131,18.112024124829738
庶民,17,6,0.20421862378638508,18.09136749542917
民,17,9,0.20421862378638508,18.09136749542917
共和,17,9,0.20421862378638508,18.09136749542917
着火,15,8,0.18010362519894474,18.082403969974052
患病,15,8,0.18010362519894474,18.082403969974052
锄头,15,8,0.18010362519894474,18.082403969974052
明辨,15,8,0.1801036251989447,18.08240396997405
大病,15,8,0.1801036251989447,18.08240396997405
中国大学,29,9,0.34805622939609865,18.074920050707743
支教团,31,12,0.3719603551949697,18.070074029794338
昆曲,144,15,1.7263351696564708,18.054588649323925
安娜,32,11,0.38335214439743276,18.04151029570418
开黑,35,14,0.41883493230807345,18.021868801598817
居委会,18,7,0.21526237204067883,18.010285127403463
同人,45,9,0.5378473759269796,17.999958847689584
自助,21,12,0.25077194408082226,17.983930846938968
纪念馆,57,16,0.6802285714012939,17.972354886497342
版块,20,8,0.23859704448088753,17.966357449410832
程蝶衣,22,7,0.26238083851706373,17.96116103666809
舞步,14,7,0.16673940096381945,17.93639556082229
欧盟,14,7,0.16673940096381945,17.93639556082229
贷款,14,7,0.16673940096381945,17.93639556082229
广大青年,19,7,0.22576458870189572,17.894814241318684
柏林,19,11,0.22576458870189572,17.894814241318684
双语,19,6,0.22576458870189572,17.894814241318684
关园,81,27,0.9616288425064282,17.879173294008407
白头,32,8,0.37987211547760413,17.877731434664746
就业指导,24,12,0.284174826341019,17.831970352898942
订阅,58,13,0.6865073508727482,17.825518455419978
物院,35,11,0.4140514904893937,17.81604413362934
舞,80,30,0.9460023991408025,17.808495163825608
十二,89,22,1.0523294756220196,17.806833598727657
迈过,17,7,0.20094084963706388,17.80099526784813
广告牌,17,10,0.20094084963706388,17.80099526784813
下架,17,8,0.20094084963706388,17.80099526784813
摆手,17,10,0.20094084963706388,17.80099526784813
雨季,17,10,0.20094084963706388,17.80099526784813
钱钟书,17,7,0.20094084963706385,17.800995267848126
老头儿,17,7,0.20094084963706385,17.800995267848126
巡演,16,8,0.1890600452694132,17.79527676098352
棣,16,8,0.1890600452694132,17.79527676098352
基建工程,21,9,0.24810994879233497,17.793027756250307
阅兵,38,9,0.44857837169246645,17.77786915181196
野草,52,14,0.6131605120959662,17.758071754163947
抡,20,10,0.23579764287769003,17.75556250869006
临大,20,5,0.23579764287769,17.75556250869006
辽宁,20,10,0.23579764287769,17.75556250869006
抗日救国,18,9,0.2121552911624871,17.750326027261423
门户网站,9,6,0.10607764558124354,17.75032602726142
根治,9,6,0.10607764558124354,17.75032602726142
北京大学光华管理学院,9,6,0.10607764558124354,17.75032602726142
退票,9,5,0.10607764558124352,17.750326027261416
比方说,9,6,0.10607764558124351,17.750326027261416
古罗马,9,6,0.10607764558124352,17.750326027261416
拉面,9,6,0.10607764558124352,17.750326027261416
鼓楼,9,6,0.10607764558124352,17.750326027261416
说书人,9,6,0.10607764558124352,17.750326027261416
卖过,9,6,0.10607764558124352,17.750326027261416
吸入,9,6,0.10607764558124352,17.750326027261416
堡垒,9,6,0.10607764558124351,17.750326027261416
垫子,9,6,0.10607764558124352,17.750326027261416
物语,9,6,0.10607764558124352,17.750326027261416
从军,25,10,0.2944653170547197,17.738590699376314
绝代,15,8,0.1763782712282383,17.708378431315126
书斋,15,9,0.1763782712282383,17.708378431315126
宫,15,8,0.1763782712282383,17.708378431315126
吟诵,15,9,0.1763782712282383,17.708378431315126
元火,15,6,0.1763782712282383,17.708378431315126
劳动力,15,9,0.1763782712282383,17.708378431315126
亲密关系,15,7,0.1763782712282383,17.708378431315126
栽培,15,9,0.1763782712282383,17.708378431315126
银翼,15,9,0.1763782712282383,17.708378431315126
承办,15,9,0.17637827122823826,17.708378431315122
付费,15,9,0.17637827122823826,17.708378431315122
净化器,15,8,0.17637827122823824,17.70837843131512
黑人,44,11,0.5171138077770019,17.69939532982193
汤用彤,56,17,0.6579363602243866,17.693788544605827
捕食,12,7,0.14091425644483982,17.684739183827396
两代,12,7,0.14091425644483982,17.684739183827396
借书处,12,6,0.14091425644483982,17.684739183827396
西学,12,7,0.14091425644483982,17.684739183827396
入坑,12,7,0.14091425644483982,17.684739183827396
听觉,12,7,0.14091425644483982,17.684739183827396
脱单,12,7,0.14091425644483982,17.684739183827396
后厨,12,7,0.1409142564448398,17.684739183827393
券,12,7,0.1409142564448398,17.684739183827393
艺术史,12,6,0.1409142564448398,17.684739183827393
哨兵,12,6,0.1409142564448398,17.684739183827393
金鱼,12,7,0.1409142564448398,17.684739183827393
董,19,12,0.22280401312228684,17.660149671692842
戏剧节,19,9,0.22280401312228684,17.660149671692842
缘,19,12,0.22280401312228684,17.660149671692842
彩排,19,12,0.22280401312228684,17.660149671692842
选派,13,8,0.15220334437037428,17.632172047829513
香蕉,13,6,0.15220334437037428,17.632172047829513
纳粹,13,8,0.15220334437037428,17.632172047829513
书屋,13,6,0.15220334437037428,17.632172047829513
锦旗,13,6,0.15220334437037428,17.632172047829513
民意,13,8,0.15220334437037428,17.632172047829513
大洋,13,8,0.15220334437037425,17.63217204782951
特辑,13,8,0.15220334437037425,17.63217204782951
顾颉刚,13,8,0.15220334437037422,17.632172047829506
伦理学,13,8,0.15220334437037422,17.632172047829506
列表,13,8,0.15220334437037422,17.632172047829506
参观者,11,7,0.12863481442074454,17.611275501603753
浮世,11,6,0.12863481442074454,17.611275501603753
政务,11,7,0.12863481442074454,17.611275501603753
白糖,11,7,0.12863481442074454,17.611275501603753
组队,11,7,0.12863481442074454,17.611275501603753
改行,11,7,0.12863481442074454,17.611275501603753
青草,11,7,0.12863481442074454,17.611275501603753
断层,11,7,0.12863481442074454,17.611275501603753
当有,11,7,0.12863481442074454,17.611275501603753
条幅,11,7,0.12863481442074454,17.611275501603753
村官,11,6,0.12863481442074454,17.611275501603753
蜀,11,6,0.12863481442074454,17.611275501603753
丁香,11,6,0.12863481442074454,17.611275501603753
退役,11,7,0.12863481442074454,17.611275501603753
饮酒,11,6,0.12863481442074454,17.611275501603753
花瓶,11,6,0.1286348144207445,17.61127550160375
全景,11,7,0.1286348144207445,17.61127550160375
篇目,11,6,0.1286348144207445,17.61127550160375
挣得,11,7,0.1286348144207445,17.61127550160375
养老院,11,6,0.1286348144207445,17.61127550160375
棺材,11,7,0.1286348144207445,17.61127550160375
五楼,11,7,0.1286348144207445,17.61127550160375
聘为,11,7,0.1286348144207445,17.61127550160375
头破血流,11,7,0.1286348144207445,17.61127550160375
盥洗室,11,7,0.1286348144207445,17.61127550160375
定力,11,7,0.1286348144207445,17.61127550160375
租房,57,21,0.6654251202243162,17.581232123821408
毛泽东,197,48,2.2994933346442723,17.57886782728058
糕,20,10,0.2329646049045534,17.542234749312872
淑,20,9,0.23296460490455337,17.54223474931287
解说,20,11,0.23296460490455337,17.54223474931287
打卡,97,16,1.1281595219928802,17.515548867229665
许可证,34,9,0.39521742777628194,17.505807242090604
逃亡,17,9,0.19760871388814094,17.505807242090604
河蚌,17,9,0.19760871388814097,17.505807242090604
师门,17,7,0.19760871388814094,17.505807242090604
书库,64,12,0.7438460284222814,17.50362685631181
鸦片,14,7,0.16270834823521932,17.50276946016002
狱中,14,7,0.1627083482352193,17.502769460160017
管子,14,7,0.1627083482352193,17.502769460160017
安葬,14,8,0.16270834823521926,17.502769460160014
贺,14,8,0.16270834823521926,17.502769460160014
端午,14,7,0.16270834823521926,17.502769460160014
诗词,63,19,0.7317339835834169,17.49192665518454
罗马,68,21,0.7895943513121545,17.487192545236834
转租,18,6,0.20900202467894824,17.486502731472005
停车,36,13,0.4180040493578965,17.486502731472005
归途,18,10,0.20900202467894824,17.486502731472005
热水,78,28,0.9051865308428,17.477063018580214
北大附中,55,11,0.6379912074509997,17.469359244021916
豆腐,50,19,0.5798406003427378,17.46479888232326
轮椅,16,9,0.18551463410990682,17.461564935594982
麦田,16,9,0.18551463410990676,17.461564935594975
蚊子,44,23,0.5093511192719518,17.433699673262712
中秋节,19,10,0.2198035646095308,17.422324647471232
侠客岛,19,6,0.21980356460953082,17.422324647471232
丧,19,10,0.21980356460953082,17.422324647471232
会员卡,21,6,0.24269838110925904,17.404941045264007
基因,71,23,0.8196024375714204,17.38480663355717
牡丹亭,32,10,0.36923528627067914,17.37713566011384
落叶,60,29,0.6922112506356944,17.374502390955932
中关园,50,20,0.5763948803214743,17.36101379528281
种群,10,6,0.11504834406673863,17.326280616450838
集资,10,6,0.11504834406673863,17.326280616450838
公信力,10,6,0.11504834406673863,17.326280616450838
简,15,7,0.17257251610010793,17.326280616450838
台球,10,6,0.11504834406673863,17.326280616450838
演讲比赛,10,6,0.11504834406673863,17.326280616450838
基建,30,10,0.3451450322002159,17.326280616450838
麻将桌,10,6,0.11504834406673863,17.326280616450838
糯,10,6,0.11504834406673863,17.326280616450838
玩偶,15,10,0.17257251610010793,17.326280616450838
甲,15,10,0.17257251610010793,17.326280616450838
文言,10,6,0.11504834406673863,17.326280616450838
营地,15,7,0.17257251610010796,17.326280616450838
池,10,6,0.11504834406673863,17.326280616450838
澳洲,10,6,0.11504834406673863,17.326280616450838
诊疗,10,6,0.11504834406673863,17.326280616450838
球赛,10,6,0.11504834406673863,17.326280616450838
煤炭,10,6,0.11504834406673863,17.326280616450838
悲情,20,11,0.23009668813347725,17.326280616450838
平常心,10,6,0.11504834406673863,17.326280616450838
刺鼻,10,6,0.11504834406673863,17.326280616450838
叶片,10,6,0.11504834406673863,17.326280616450838
联谊,15,10,0.17257251610010793,17.326280616450838
钟头,10,6,0.11504834406673863,17.326280616450838
旅游业,20,11,0.23009668813347725,17.326280616450838
结业,15,10,0.17257251610010796,17.326280616450838
南海,15,7,0.17257251610010793,17.326280616450838
酒精,15,10,0.17257251610010796,17.326280616450838
细长,10,6,0.11504834406673861,17.326280616450834
报酬,25,12,0.2876208601668465,17.326280616450834
山峰,15,7,0.1725725161001079,17.326280616450834
咕嘟,10,5,0.11504834406673861,17.326280616450834
服务社,73,18,0.8387453031294888,17.303430500178223
苏,28,12,0.321309794194098,17.281876787725412
加热,28,12,0.32130979419409794,17.28187678772541
评分,29,16,0.33244393337029,17.26415736743644
卡片,67,19,0.767889458617651,17.260321263853466
年版,35,9,0.40101679115689004,17.255179642350754
摄于,24,15,0.27466934108594715,17.235501153143183
岛屿,24,10,0.27466934108594715,17.235501153143183
培训班,18,10,0.20580044963886673,17.218637619785184
康美乐,21,9,0.23994683357926433,17.207615779541527
校徽,17,8,0.19421941858677563,17.205555552452005
大巴车,17,8,0.1942194185867756,17.205555552452005
手表,17,9,0.1942194185867756,17.205555552452005
哥们,17,9,0.1942194185867756,17.205555552452005
曹汝霖,19,9,0.21676158738742485,17.181207926603253
天桥,54,18,0.6152466035236257,17.15854416493667
周作人,27,11,0.30762330176181274,17.158544164936664
非典,55,22,0.6264379834054166,17.15301096379195
儒学,16,7,0.1819001325469353,17.121349975980287
歌咏,16,8,0.18190013254693524,17.12134997598028
小伙,16,9,0.18190013254693524,17.12134997598028
勤学,26,9,0.2955526131786811,17.119316747965144
开源,13,7,0.14777630658934054,17.119316747965144
辅双,13,9,0.1477763065893405,17.119316747965136
灯泡,13,9,0.1477763065893405,17.119316747965136
复原,13,9,0.1477763065893405,17.119316747965136
一遇,13,9,0.1477763065893405,17.119316747965136
千秋,13,9,0.1477763065893405,17.119316747965136
劝阻,13,9,0.1477763065893405,17.119316747965136
瑶,13,9,0.1477763065893405,17.119316747965136
特效,13,9,0.1477763065893405,17.119316747965136
哈瓦那,13,9,0.1477763065893405,17.119316747965136
考研,68,22,0.7725922693486278,17.110646435868137
全球化,20,12,0.22719257171319385,17.107600650003498
公益,100,32,1.135962858565969,17.107600650003494
苏州,23,12,0.2610744201216236,17.094698987094134
裙子,78,35,0.8851587890960829,17.090373543316677
陈贻,12,7,0.13612055840710507,17.08313008009169
排位,12,7,0.13612055840710507,17.08313008009169
电器,24,11,0.27224111681421015,17.08313008009169
焮,12,7,0.13612055840710507,17.08313008009169
钱三强,12,7,0.13612055840710507,17.08313008009169
侄子,12,7,0.13612055840710507,17.08313008009169
打麻将,12,7,0.13612055840710507,17.08313008009169
传媒大学,12,7,0.13612055840710507,17.08313008009169
游泳池,12,7,0.13612055840710505,17.083130080091685
女孩儿,12,7,0.13612055840710505,17.083130080091685
饱和,12,7,0.13612055840710505,17.083130080091685
改版,12,7,0.13612055840710505,17.083130080091685
周恩来,22,11,0.24940649185459793,17.073008033319297
四日,22,10,0.2494064918545979,17.073008033319294
苗,14,7,0.1585748572034464,17.05812392488502
旗子,14,7,0.1585748572034464,17.05812392488502
老妈,14,7,0.1585748572034464,17.05812392488502
亨利,14,7,0.15857485720344638,17.058123924885017
上山下乡,14,8,0.15857485720344638,17.058123924885017
阅览,14,8,0.15857485720344638,17.058123924885017
派来,14,8,0.15857485720344638,17.058123924885017
兴亡,14,8,0.15857485720344638,17.058123924885017
老同志,14,8,0.15857485720344638,17.058123924885017
化妆品,14,8,0.15857485720344638,17.058123924885017
临床医学,14,8,0.15857485720344638,17.058123924885017
八十年,14,8,0.15857485720344638,17.058123924885017
备考,14,8,0.15857485720344636,17.058123924885013
万泉河,34,12,0.3850047892274338,17.05344742872104
空飞班,35,8,0.39601818524500715,17.040096770828022
展板,32,16,0.3619704568525317,17.035234625622273
衰老,30,15,0.33932437210944355,17.034083479894065
欧阳,72,42,0.8142806441351875,17.03203680649434
声乐,31,9,0.349883196019312,16.997551393712385
登顶,40,12,0.45145300538365996,16.997205652694795
校园网,44,19,0.49614347745404286,16.981638114677015
笔记,79,32,0.8892361755421329,16.951768105904456
棉花,18,11,0.20254827529065694,16.946539032651632
飞虎队,18,8,0.20254827529065692,16.94653903265163
朱德熙,19,7,0.21367630780780597,16.936658924134516
民主主义,19,10,0.21367630780780594,16.936658924134516
北欧,19,10,0.21367630780780597,16.936658924134516
夫妻俩,15,8,0.1686809179035437,16.93556415751579
藏品,15,8,0.16868091790354367,16.935564157515785
开放日,15,8,0.16868091790354367,16.935564157515785
洞,48,23,0.5395820769295749,16.929387663665413
民营,23,8,0.25851853239855366,16.927343904009643
人工智能,23,7,0.25851853239855366,16.927343904009643
康博思,23,10,0.25851853239855366,16.927343904009643
爬山虎,23,10,0.25851853239855366,16.927343904009643
相亲,23,12,0.2585185323985536,16.92734390400964
转载,27,16,0.3032755402108113,16.916035687314142
读书会,34,14,0.3815398343965945,16.899970311802097
特长生,68,17,0.763079668793189,16.899970311802097
十个月,11,8,0.12336488249384187,16.889773912338715
数字化,11,7,0.12336488249384187,16.889773912338715
九十,11,8,0.12336488249384187,16.889773912338715
孵化器,11,7,0.12336488249384187,16.889773912338715
捞,22,11,0.24672976498768373,16.889773912338715
遵从,11,8,0.12336488249384187,16.889773912338715
扬帆,11,8,0.12336488249384187,16.889773912338715
佳人,11,8,0.12336488249384187,16.889773912338715
贫富,11,8,0.12336488249384187,16.889773912338715
蓝旗营,11,7,0.12336488249384187,16.889773912338715
桩,11,7,0.12336488249384187,16.889773912338715
直率,11,8,0.12336488249384187,16.889773912338715
巴士,11,6,0.12336488249384187,16.889773912338715
庄子,11,8,0.12336488249384187,16.889773912338715
开枪,11,8,0.12336488249384187,16.889773912338715
大团圆,11,8,0.12336488249384187,16.889773912338715
国贼,11,7,0.12336488249384187,16.889773912338715
收发室,11,8,0.12336488249384187,16.889773912338715
江水,11,7,0.12336488249384187,16.889773912338715
初雪,11,6,0.12336488249384187,16.889773912338715
来之不易,11,8,0.12336488249384187,16.889773912338715
挤占,11,7,0.12336488249384187,16.889773912338715
阎步克,11,8,0.12336488249384187,16.889773912338715
获胜,11,8,0.12336488249384187,16.889773912338715
肚皮,11,7,0.12336488249384187,16.889773912338715
贴纸,11,7,0.12336488249384187,16.889773912338715
残疾,11,8,0.12336488249384187,16.889773912338715
学报,11,8,0.12336488249384187,16.889773912338715
电子版,11,7,0.12336488249384187,16.889773912338715
英语课程,11,6,0.12336488249384187,16.889773912338715
螺丝钉,11,7,0.12336488249384187,16.889773912338715
晚安,11,8,0.12336488249384187,16.889773912338715
风物,11,8,0.12336488249384187,16.889773912338715
袁世凯,11,7,0.12336488249384187,16.889773912338715
旁白,11,8,0.12336488249384187,16.889773912338715
一万个,11,8,0.12336488249384187,16.889773912338715
近现代,11,7,0.12336488249384187,16.889773912338715
随心,11,7,0.12336488249384187,16.889773912338715
大米,11,8,0.12336488249384187,16.889773912338715
语录,11,8,0.12336488249384185,16.88977391233871
基础知识,11,8,0.12336488249384185,16.88977391233871
家属区,11,8,0.12336488249384185,16.88977391233871
网红,11,8,0.12336488249384184,16.88977391233871
诗社,11,6,0.12336488249384185,16.88977391233871
